task,state,attack,epsilon,epsilon_label,sigma,auc,tpr_at_1pct,auc_sparse,tpr_at_1pct_sparse,n_records,single_feature,n_features_joint
ACSIncome,LA,single,2.0,2.0,2.4224026313026945,0.6005073125,0.02575,0.46153846153846156,0.07692307692307693,4000,AGEP,10
ACSIncome,LA,joint,2.0,2.0,2.4224026313026945,0.6276415,0.01975,0.6751460555283282,0.024154589371980676,4000,AGEP,10
ACSIncome,LA,single,5.0,5.0,0.9689610525210778,0.7702335625000001,0.111,0.68,0.36,4000,AGEP,10
ACSIncome,LA,joint,5.0,5.0,0.9689610525210778,0.8064533125000001,0.0675,0.8491887222342567,0.08239095315024232,4000,AGEP,10
ACSIncome,LA,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,LA,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,ME,single,0.1,0.1,48.44805262605389,0.5033693125,0.01075,0.5989583333333334,0.0,4000,AGEP,10
ACSIncome,ME,joint,0.1,0.1,48.44805262605389,0.507665625,0.0105,0.5166770869298795,0.012345679012345678,4000,AGEP,10
ACSIncome,ME,single,0.5,0.5,9.689610525210778,0.5320336875,0.0105,0.5646258503401361,0.0,4000,AGEP,10
ACSIncome,ME,joint,0.5,0.5,9.689610525210778,0.5555415625,0.01125,0.5455389734827123,0.01340033500837521,4000,AGEP,10
ACSIncome,ME,single,1.0,1.0,4.844805262605389,0.56519925,0.0135,0.5,0.041666666666666664,4000,AGEP,10
ACSIncome,ME,joint,1.0,1.0,4.844805262605389,0.58286375,0.0175,0.5862890975178787,0.02037351443123939,4000,AGEP,10
ACSIncome,ME,single,2.0,2.0,2.4224026313026945,0.6112181250000001,0.0255,0.6748971193415637,0.0,4000,AGEP,10
ACSIncome,ME,joint,2.0,2.0,2.4224026313026945,0.6702499375000001,0.02525,0.6880308336352292,0.018315018315018316,4000,AGEP,10
ACSIncome,ME,single,5.0,5.0,0.9689610525210778,0.7630647500000001,0.1015,0.8925,0.45,4000,AGEP,10
ACSIncome,ME,joint,5.0,5.0,0.9689610525210778,0.8383984375,0.11675,0.8784779736914111,0.1423670668953688,4000,AGEP,10
ACSIncome,ME,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,ME,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,MD,single,0.1,0.1,48.44805262605389,0.5059095,0.0095,0.6508264462809917,0.09090909090909091,4000,AGEP,10
ACSIncome,MD,joint,0.1,0.1,48.44805262605389,0.5103874375,0.01075,0.47787991256925205,0.011513157894736841,4000,AGEP,10
ACSIncome,MD,single,0.5,0.5,9.689610525210778,0.522107125,0.01025,0.48250000000000004,0.0,4000,AGEP,10
ACSIncome,MD,joint,0.5,0.5,9.689610525210778,0.5540795624999999,0.0145,0.5629469168558343,0.011419249592169658,4000,AGEP,10
ACSIncome,MD,single,1.0,1.0,4.844805262605389,0.5624985,0.01725,0.5911111111111111,0.2,4000,AGEP,10
ACSIncome,MD,joint,1.0,1.0,4.844805262605389,0.5985384375,0.03125,0.6095400672341892,0.020537124802527645,4000,AGEP,10
ACSIncome,MD,single,2.0,2.0,2.4224026313026945,0.612483375,0.026,0.595679012345679,0.1111111111111111,4000,AGEP,10
ACSIncome,MD,joint,2.0,2.0,2.4224026313026945,0.6943088125000001,0.0335,0.7073778330176979,0.016366612111292964,4000,AGEP,10
ACSIncome,MD,single,5.0,5.0,0.9689610525210778,0.7729358125,0.1015,0.7541322314049587,0.22727272727272727,4000,AGEP,10
ACSIncome,MD,joint,5.0,5.0,0.9689610525210778,0.905001125,0.2835,0.9121736767490801,0.3454281567489115,4000,AGEP,10
ACSIncome,MD,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,MD,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,MA,single,0.1,0.1,48.44805262605389,0.495592625,0.015,0.43359375,0.0,4000,AGEP,10
ACSIncome,MA,joint,0.1,0.1,48.44805262605389,0.5050150625,0.01275,0.524904375800765,0.01529051987767584,4000,AGEP,10
ACSIncome,MA,single,0.5,0.5,9.689610525210778,0.5263738124999999,0.01475,0.44499999999999995,0.1,4000,AGEP,10
ACSIncome,MA,joint,0.5,0.5,9.689610525210778,0.537962375,0.013,0.5507832639302003,0.01951219512195122,4000,AGEP,10
ACSIncome,MA,single,1.0,1.0,4.844805262605389,0.5661528124999999,0.0185,0.5215419501133787,0.047619047619047616,4000,AGEP,10
ACSIncome,MA,joint,1.0,1.0,4.844805262605389,0.5991105,0.02425,0.5919183904201057,0.024154589371980676,4000,AGEP,10
ACSIncome,MA,single,2.0,2.0,2.4224026313026945,0.61521775,0.02475,0.65,0.05,4000,AGEP,10
ACSIncome,MA,joint,2.0,2.0,2.4224026313026945,0.6718188749999998,0.0305,0.681622006414685,0.03727714748784441,4000,AGEP,10
ACSIncome,MA,single,5.0,5.0,0.9689610525210778,0.761967625,0.1025,0.7899305555555555,0.3333333333333333,4000,AGEP,10
ACSIncome,MA,joint,5.0,5.0,0.9689610525210778,0.8708989999999999,0.158,0.8855598073255416,0.2202797202797203,4000,AGEP,10
ACSIncome,MA,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,MA,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,MI,single,0.1,0.1,48.44805262605389,0.5165174375,0.01275,0.7353497164461248,0.30434782608695654,4000,AGEP,10
ACSIncome,MI,joint,0.1,0.1,48.44805262605389,0.5079876875,0.0085,0.490087426953981,0.010135135135135136,4000,AGEP,10
ACSIncome,MI,single,0.5,0.5,9.689610525210778,0.5358058750000001,0.01375,0.55078125,0.125,4000,AGEP,10
ACSIncome,MI,joint,0.5,0.5,9.689610525210778,0.5297801249999999,0.012,0.5543812763200517,0.03231292517006803,4000,AGEP,10
ACSIncome,MI,single,1.0,1.0,4.844805262605389,0.560255625,0.01125,0.44855967078189296,0.037037037037037035,4000,AGEP,10
ACSIncome,MI,joint,1.0,1.0,4.844805262605389,0.5653685625,0.01425,0.5722997063042142,0.009917355371900827,4000,AGEP,10
ACSIncome,MI,single,2.0,2.0,2.4224026313026945,0.610197375,0.031,0.6079881656804734,0.0,4000,AGEP,10
ACSIncome,MI,joint,2.0,2.0,2.4224026313026945,0.6250190625,0.0195,0.6626094742438233,0.046251993620414676,4000,AGEP,10
ACSIncome,MI,single,5.0,5.0,0.9689610525210778,0.7533533125,0.0885,0.8047999999999998,0.36,4000,AGEP,10
ACSIncome,MI,joint,5.0,5.0,0.9689610525210778,0.7972272499999999,0.08325,0.8388444444444443,0.08,4000,AGEP,10
ACSIncome,MI,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,MI,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,MN,single,0.1,0.1,48.44805262605389,0.5007799374999999,0.0115,0.4609375,0.0,4000,AGEP,10
ACSIncome,MN,joint,0.1,0.1,48.44805262605389,0.513894875,0.00975,0.5143314255983351,0.0032258064516129032,4000,AGEP,10
ACSIncome,MN,single,0.5,0.5,9.689610525210778,0.5260516875,0.013,0.595,0.05,4000,AGEP,10
ACSIncome,MN,joint,0.5,0.5,9.689610525210778,0.5466626875,0.016,0.5791741196477169,0.016863406408094434,4000,AGEP,10
ACSIncome,MN,single,1.0,1.0,4.844805262605389,0.5548566875,0.01625,0.6144,0.04,4000,AGEP,10
ACSIncome,MN,joint,1.0,1.0,4.844805262605389,0.580553125,0.0195,0.5915315277431524,0.022530329289428077,4000,AGEP,10
ACSIncome,MN,single,2.0,2.0,2.4224026313026945,0.6083191875,0.03125,0.5734072022160664,0.21052631578947367,4000,AGEP,10
ACSIncome,MN,joint,2.0,2.0,2.4224026313026945,0.6372284375,0.02075,0.6615512817339506,0.01990049751243781,4000,AGEP,10
ACSIncome,MN,single,5.0,5.0,0.9689610525210778,0.7611229375,0.0965,0.8487654320987655,0.4444444444444444,4000,AGEP,10
ACSIncome,MN,joint,5.0,5.0,0.9689610525210778,0.8230533750000001,0.08625,0.8353584892346023,0.2355848434925865,4000,AGEP,10
ACSIncome,MN,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,MN,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,MS,single,0.1,0.1,48.44805262605389,0.5066045,0.011,0.5432098765432098,0.1111111111111111,4000,AGEP,10
ACSIncome,MS,joint,0.1,0.1,48.44805262605389,0.51035525,0.014,0.5119134023183958,0.013769363166953529,4000,AGEP,10
ACSIncome,MS,single,0.5,0.5,9.689610525210778,0.5294244374999999,0.01625,0.49826989619377166,0.0,4000,AGEP,10
ACSIncome,MS,joint,0.5,0.5,9.689610525210778,0.53244275,0.0105,0.5270125973183392,0.001838235294117647,4000,AGEP,10
ACSIncome,MS,single,1.0,1.0,4.844805262605389,0.55009475,0.0185,0.6030245746691871,0.13043478260869565,4000,AGEP,10
ACSIncome,MS,joint,1.0,1.0,4.844805262605389,0.5722750624999999,0.0195,0.5870095124851367,0.010344827586206896,4000,AGEP,10
ACSIncome,MS,single,2.0,2.0,2.4224026313026945,0.616932375,0.023,0.6432,0.0,4000,AGEP,10
ACSIncome,MS,joint,2.0,2.0,2.4224026313026945,0.6407141875000001,0.02225,0.6764866676344587,0.03866432337434095,4000,AGEP,10
ACSIncome,MS,single,5.0,5.0,0.9689610525210778,0.7626441875,0.09025,0.89,0.5,4000,AGEP,10
ACSIncome,MS,joint,5.0,5.0,0.9689610525210778,0.8162728125000001,0.0585,0.8422879740131347,0.11596638655462185,4000,AGEP,10
ACSIncome,MS,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,MS,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,MO,single,0.1,0.1,48.44805262605389,0.507180375,0.01225,0.84,0.6,4000,AGEP,10
ACSIncome,MO,joint,0.1,0.1,48.44805262605389,0.5123011875,0.00825,0.5262596954898018,0.01864406779661017,4000,AGEP,10
ACSIncome,MO,single,0.5,0.5,9.689610525210778,0.5287466875,0.01425,0.5243055555555556,0.041666666666666664,4000,AGEP,10
ACSIncome,MO,joint,0.5,0.5,9.689610525210778,0.545418125,0.01075,0.5613097150852129,0.01517706576728499,4000,AGEP,10
ACSIncome,MO,single,1.0,1.0,4.844805262605389,0.5535375625,0.0185,0.40830449826989623,0.0,4000,AGEP,10
ACSIncome,MO,joint,1.0,1.0,4.844805262605389,0.5754228125,0.0145,0.6172507957175927,0.015625,4000,AGEP,10
ACSIncome,MO,single,2.0,2.0,2.4224026313026945,0.6120159374999999,0.0395,0.5325443786982249,0.07692307692307693,4000,AGEP,10
ACSIncome,MO,joint,2.0,2.0,2.4224026313026945,0.6502418750000001,0.02075,0.7047205707491082,0.0603448275862069,4000,AGEP,10
ACSIncome,MO,single,5.0,5.0,0.9689610525210778,0.7716783125,0.0945,0.8431001890359169,0.08695652173913043,4000,AGEP,10
ACSIncome,MO,joint,5.0,5.0,0.9689610525210778,0.8189505625000001,0.085,0.8487697035091011,0.1095890410958904,4000,AGEP,10
ACSIncome,MO,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,MO,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,MT,single,0.1,0.1,48.44805262605389,0.5055675625,0.008,0.4322916666666667,0.0,4000,AGEP,10
ACSIncome,MT,joint,0.1,0.1,48.44805262605389,0.512607875,0.0145,0.49596294187671447,0.007194244604316547,4000,AGEP,10
ACSIncome,MT,single,0.5,0.5,9.689610525210778,0.5175686875000001,0.0075,0.5051020408163265,0.07142857142857142,4000,AGEP,10
ACSIncome,MT,joint,0.5,0.5,9.689610525210778,0.532695375,0.01275,0.5580389924341806,0.009950248756218905,4000,AGEP,10
ACSIncome,MT,single,1.0,1.0,4.844805262605389,0.548899625,0.023,0.648,0.04,4000,AGEP,10
ACSIncome,MT,joint,1.0,1.0,4.844805262605389,0.596748625,0.01925,0.6115538752362949,0.017391304347826087,4000,AGEP,10
ACSIncome,MT,single,2.0,2.0,2.4224026313026945,0.62171025,0.03975,0.6512345679012346,0.0,4000,AGEP,10
ACSIncome,MT,joint,2.0,2.0,2.4224026313026945,0.6661016875000001,0.0245,0.7076079514890705,0.04020979020979021,4000,AGEP,10
ACSIncome,MT,single,5.0,5.0,0.9689610525210778,0.7634143750000001,0.099,0.7314814814814816,0.2222222222222222,4000,AGEP,10
ACSIncome,MT,joint,5.0,5.0,0.9689610525210778,0.8521798125,0.1045,0.8759290590304958,0.09380234505862646,4000,AGEP,10
ACSIncome,MT,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,MT,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,NE,single,0.1,0.1,48.44805262605389,0.5089199375,0.0105,0.6159122085048011,0.037037037037037035,4000,AGEP,10
ACSIncome,NE,joint,0.1,0.1,48.44805262605389,0.5014995625,0.009,0.508569376615915,0.015254237288135594,4000,AGEP,10
ACSIncome,NE,single,0.5,0.5,9.689610525210778,0.5350853125,0.01025,0.6299999999999999,0.1,4000,AGEP,10
ACSIncome,NE,joint,0.5,0.5,9.689610525210778,0.5477071875,0.0155,0.5465425009201654,0.01890359168241966,4000,AGEP,10
ACSIncome,NE,single,1.0,1.0,4.844805262605389,0.5565235625,0.01225,0.6115702479338843,0.13636363636363635,4000,AGEP,10
ACSIncome,NE,joint,1.0,1.0,4.844805262605389,0.5878168125000001,0.02425,0.5832018062706749,0.012302284710017574,4000,AGEP,10
ACSIncome,NE,single,2.0,2.0,2.4224026313026945,0.6118115,0.03025,0.5466666666666666,0.0,4000,AGEP,10
ACSIncome,NE,joint,2.0,2.0,2.4224026313026945,0.65199275,0.019,0.6688663866512911,0.021775544388609715,4000,AGEP,10
ACSIncome,NE,single,5.0,5.0,0.9689610525210778,0.7624125625,0.08125,0.7867036011080333,0.10526315789473684,4000,AGEP,10
ACSIncome,NE,joint,5.0,5.0,0.9689610525210778,0.828362875,0.08925,0.878223057250598,0.2137030995106036,4000,AGEP,10
ACSIncome,NE,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,NE,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,NV,single,0.1,0.1,48.44805262605389,0.5141836875,0.0085,0.47888888888888886,0.0,4000,AGEP,10
ACSIncome,NV,joint,0.1,0.1,48.44805262605389,0.5122131875,0.01525,0.5224528204930563,0.012544802867383513,4000,AGEP,10
ACSIncome,NV,single,0.5,0.5,9.689610525210778,0.5269176874999999,0.0095,0.4731404958677686,0.09090909090909091,4000,AGEP,10
ACSIncome,NV,joint,0.5,0.5,9.689610525210778,0.5631006875,0.019,0.5890116474807033,0.033391915641476276,4000,AGEP,10
ACSIncome,NV,single,1.0,1.0,4.844805262605389,0.5452253125000001,0.01275,0.4958448753462604,0.0,4000,AGEP,10
ACSIncome,NV,joint,1.0,1.0,4.844805262605389,0.6167824375,0.02025,0.6472988690427102,0.01517706576728499,4000,AGEP,10
ACSIncome,NV,single,2.0,2.0,2.4224026313026945,0.6177109375000001,0.03225,0.7256235827664399,0.3333333333333333,4000,AGEP,10
ACSIncome,NV,joint,2.0,2.0,2.4224026313026945,0.7024845625,0.05975,0.7124157949504355,0.059422750424448216,4000,AGEP,10
ACSIncome,NV,single,5.0,5.0,0.9689610525210778,0.7601561875,0.09625,0.7335640138408305,0.058823529411764705,4000,AGEP,10
ACSIncome,NV,joint,5.0,5.0,0.9689610525210778,0.8992586875,0.2795,0.8953712086917157,0.274822695035461,4000,AGEP,10
ACSIncome,NV,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,NV,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,NH,single,0.1,0.1,48.44805262605389,0.5013861875,0.0085,0.4986149584487534,0.05263157894736842,4000,AGEP,10
ACSIncome,NH,joint,0.1,0.1,48.44805262605389,0.5163306875,0.009,0.4895606547106273,0.01592920353982301,4000,AGEP,10
ACSIncome,NH,single,0.5,0.5,9.689610525210778,0.5260101875000001,0.01125,0.5759637188208616,0.047619047619047616,4000,AGEP,10
ACSIncome,NH,joint,0.5,0.5,9.689610525210778,0.5476819375,0.0115,0.5220450602629656,0.013513513513513514,4000,AGEP,10
ACSIncome,NH,single,1.0,1.0,4.844805262605389,0.5563226250000001,0.01425,0.46893491124260356,0.07692307692307693,4000,AGEP,10
ACSIncome,NH,joint,1.0,1.0,4.844805262605389,0.6132086875,0.01625,0.6071058447477182,0.01060070671378092,4000,AGEP,10
ACSIncome,NH,single,2.0,2.0,2.4224026313026945,0.6087628125,0.0315,0.5825,0.15,4000,AGEP,10
ACSIncome,NH,joint,2.0,2.0,2.4224026313026945,0.7020923750000001,0.05575,0.7283068837928552,0.06884681583476764,4000,AGEP,10
ACSIncome,NH,single,5.0,5.0,0.9689610525210778,0.7633865,0.08575,0.7100591715976331,0.23076923076923078,4000,AGEP,10
ACSIncome,NH,joint,5.0,5.0,0.9689610525210778,0.8972755625,0.275,0.9060268299940488,0.30633802816901406,4000,AGEP,10
ACSIncome,NH,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,NH,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,NJ,single,0.1,0.1,48.44805262605389,0.5104648125,0.0095,0.579861111111111,0.16666666666666666,4000,AGEP,10
ACSIncome,NJ,joint,0.1,0.1,48.44805262605389,0.5030005625,0.00875,0.5190404157530781,0.024350649350649352,4000,AGEP,10
ACSIncome,NJ,single,0.5,0.5,9.689610525210778,0.539450125,0.0155,0.5663265306122449,0.10714285714285714,4000,AGEP,10
ACSIncome,NJ,joint,0.5,0.5,9.689610525210778,0.5598989999999999,0.02,0.550506541013082,0.009448818897637795,4000,AGEP,10
ACSIncome,NJ,single,1.0,1.0,4.844805262605389,0.555394375,0.01425,0.6684027777777778,0.041666666666666664,4000,AGEP,10
ACSIncome,NJ,joint,1.0,1.0,4.844805262605389,0.6021544375,0.024,0.5943973799466343,0.024154589371980676,4000,AGEP,10
ACSIncome,NJ,single,2.0,2.0,2.4224026313026945,0.61490325,0.02475,0.5121107266435986,0.0,4000,AGEP,10
ACSIncome,NJ,joint,2.0,2.0,2.4224026313026945,0.6943138125,0.04775,0.7146891491212277,0.05154639175257732,4000,AGEP,10
ACSIncome,NJ,single,5.0,5.0,0.9689610525210778,0.7572581875000001,0.1055,0.6932223543400713,0.13793103448275862,4000,AGEP,10
ACSIncome,NJ,joint,5.0,5.0,0.9689610525210778,0.885596625,0.19,0.8994106995884775,0.21777777777777776,4000,AGEP,10
ACSIncome,NJ,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,NJ,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,NM,single,0.1,0.1,48.44805262605389,0.5175954375,0.0095,0.4444444444444444,0.0,4000,AGEP,10
ACSIncome,NM,joint,0.1,0.1,48.44805262605389,0.505174625,0.00825,0.4958195922585298,0.0074487895716946,4000,AGEP,10
ACSIncome,NM,single,0.5,0.5,9.689610525210778,0.53395125,0.0135,0.5419501133786848,0.09523809523809523,4000,AGEP,10
ACSIncome,NM,joint,0.5,0.5,9.689610525210778,0.5454763125000001,0.0095,0.5625781544027486,0.010452961672473868,4000,AGEP,10
ACSIncome,NM,single,1.0,1.0,4.844805262605389,0.5648495625000001,0.02,0.6529492455418382,0.07407407407407407,4000,AGEP,10
ACSIncome,NM,joint,1.0,1.0,4.844805262605389,0.57957975,0.01475,0.5823120293841428,0.025594149908592323,4000,AGEP,10
ACSIncome,NM,single,2.0,2.0,2.4224026313026945,0.61173075,0.03525,0.6038781163434903,0.10526315789473684,4000,AGEP,10
ACSIncome,NM,joint,2.0,2.0,2.4224026313026945,0.6648655,0.02,0.6848110199637538,0.022598870056497175,4000,AGEP,10
ACSIncome,NM,single,5.0,5.0,0.9689610525210778,0.7661106875,0.09525,0.703601108033241,0.21052631578947367,4000,AGEP,10
ACSIncome,NM,joint,5.0,5.0,0.9689610525210778,0.8479578125,0.09575,0.8917728531855954,0.2771929824561403,4000,AGEP,10
ACSIncome,NM,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,NM,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,NY,single,0.1,0.1,48.44805262605389,0.5109321875,0.01225,0.5813609467455622,0.11538461538461539,4000,AGEP,10
ACSIncome,NY,joint,0.1,0.1,48.44805262605389,0.508939125,0.0115,0.4901462045967944,0.004491017964071856,4000,AGEP,10
ACSIncome,NY,single,0.5,0.5,9.689610525210778,0.5388075000000001,0.021,0.52734375,0.0,4000,AGEP,10
ACSIncome,NY,joint,0.5,0.5,9.689610525210778,0.533341375,0.01275,0.5154638177864743,0.004665629860031105,4000,AGEP,10
ACSIncome,NY,single,1.0,1.0,4.844805262605389,0.5612055,0.02075,0.5967078189300411,0.1111111111111111,4000,AGEP,10
ACSIncome,NY,joint,1.0,1.0,4.844805262605389,0.5902017500000001,0.01875,0.6053305070059599,0.02377179080824089,4000,AGEP,10
ACSIncome,NY,single,2.0,2.0,2.4224026313026945,0.611492875,0.0265,0.6775,0.15,4000,AGEP,10
ACSIncome,NY,joint,2.0,2.0,2.4224026313026945,0.6644829375,0.02425,0.7049478093339339,0.032507739938080496,4000,AGEP,10
ACSIncome,NY,single,5.0,5.0,0.9689610525210778,0.7715671875,0.1005,0.7465277777777778,0.125,4000,AGEP,10
ACSIncome,NY,joint,5.0,5.0,0.9689610525210778,0.8576546249999999,0.11675,0.871168418964491,0.14507042253521127,4000,AGEP,10
ACSIncome,NY,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,NY,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,NC,single,0.1,0.1,48.44805262605389,0.50640375,0.011,0.4566326530612245,0.0,4000,AGEP,10
ACSIncome,NC,joint,0.1,0.1,48.44805262605389,0.5060238749999999,0.01175,0.5442791796827458,0.01751592356687898,4000,AGEP,10
ACSIncome,NC,single,0.5,0.5,9.689610525210778,0.519987375,0.012,0.6428571428571428,0.21428571428571427,4000,AGEP,10
ACSIncome,NC,joint,0.5,0.5,9.689610525210778,0.551486125,0.01525,0.56159488,0.0224,4000,AGEP,10
ACSIncome,NC,single,1.0,1.0,4.844805262605389,0.5518240625,0.01825,0.65,0.2,4000,AGEP,10
ACSIncome,NC,joint,1.0,1.0,4.844805262605389,0.586031875,0.01175,0.5998602853745542,0.015517241379310345,4000,AGEP,10
ACSIncome,NC,single,2.0,2.0,2.4224026313026945,0.60102725,0.02625,0.6656,0.2,4000,AGEP,10
ACSIncome,NC,joint,2.0,2.0,2.4224026313026945,0.6767950624999999,0.0295,0.7029055671114752,0.0210016155088853,4000,AGEP,10
ACSIncome,NC,single,5.0,5.0,0.9689610525210778,0.771363,0.1135,0.8299319727891157,0.3333333333333333,4000,AGEP,10
ACSIncome,NC,joint,5.0,5.0,0.9689610525210778,0.8567285000000001,0.124,0.8920666666666667,0.23833333333333334,4000,AGEP,10
ACSIncome,NC,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,NC,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,ND,single,0.1,0.1,48.44805262605389,0.5121143125000001,0.00875,0.5325443786982249,0.038461538461538464,4000,AGEP,10
ACSIncome,ND,joint,0.1,0.1,48.44805262605389,0.500332875,0.0085,0.5102183939341436,0.006633499170812604,4000,AGEP,10
ACSIncome,ND,single,0.5,0.5,9.689610525210778,0.5311291874999999,0.00875,0.4275147928994083,0.0,4000,AGEP,10
ACSIncome,ND,joint,0.5,0.5,9.689610525210778,0.5381066250000001,0.0145,0.5356459168505923,0.02348993288590604,4000,AGEP,10
ACSIncome,ND,single,1.0,1.0,4.844805262605389,0.555196625,0.023,0.608,0.2,4000,AGEP,10
ACSIncome,ND,joint,1.0,1.0,4.844805262605389,0.5870564375,0.01875,0.5930634211755127,0.02422145328719723,4000,AGEP,10
ACSIncome,ND,single,2.0,2.0,2.4224026313026945,0.6027355,0.026,0.6485260770975056,0.14285714285714285,4000,AGEP,10
ACSIncome,ND,joint,2.0,2.0,2.4224026313026945,0.6618258750000001,0.027,0.6373496968368764,0.035897435897435895,4000,AGEP,10
ACSIncome,ND,single,5.0,5.0,0.9689610525210778,0.7670988124999999,0.0975,0.7559171597633136,0.2692307692307692,4000,AGEP,10
ACSIncome,ND,joint,5.0,5.0,0.9689610525210778,0.8492375624999999,0.148,0.8689986620967064,0.20783645655877342,4000,AGEP,10
ACSIncome,ND,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,ND,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,OH,single,0.1,0.1,48.44805262605389,0.5052780625,0.00675,0.551984877126654,0.08695652173913043,4000,AGEP,10
ACSIncome,OH,joint,0.1,0.1,48.44805262605389,0.5186913750000001,0.0125,0.5047702230583178,0.013114754098360656,4000,AGEP,10
ACSIncome,OH,single,0.5,0.5,9.689610525210778,0.5310943749999999,0.01025,0.7301587301587302,0.09523809523809523,4000,AGEP,10
ACSIncome,OH,joint,0.5,0.5,9.689610525210778,0.5360615625,0.0085,0.5378706413589358,0.012139605462822459,4000,AGEP,10
ACSIncome,OH,single,1.0,1.0,4.844805262605389,0.5545198125,0.0195,0.5595567867036011,0.05263157894736842,4000,AGEP,10
ACSIncome,OH,joint,1.0,1.0,4.844805262605389,0.5756814375,0.02,0.6136738831274212,0.023923444976076555,4000,AGEP,10
ACSIncome,OH,single,2.0,2.0,2.4224026313026945,0.618489875,0.02925,0.6011342155009451,0.0,4000,AGEP,10
ACSIncome,OH,joint,2.0,2.0,2.4224026313026945,0.6418244999999999,0.0275,0.6450570022635114,0.027314112291350532,4000,AGEP,10
ACSIncome,OH,single,5.0,5.0,0.9689610525210778,0.7625581875,0.11275,0.7424,0.16,4000,AGEP,10
ACSIncome,OH,joint,5.0,5.0,0.9689610525210778,0.787246625,0.0535,0.8278468290061599,0.07255520504731862,4000,AGEP,10
ACSIncome,OH,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,OH,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,10
ACSIncome,OK,single,0.1,0.1,48.44805262605389,0.50814125,0.0105,0.6537396121883656,0.21052631578947367,4000,AGEP,10
ACSIncome,OK,joint,0.1,0.1,48.44805262605389,0.509076,0.0095,0.48165158867189073,0.007029876977152899,4000,AGEP,10
ACSIncome,OK,single,0.5,0.5,9.689610525210778,0.5336478125,0.015,0.4875346260387811,0.0,4000,AGEP,10
ACSIncome,OK,joint,0.5,0.5,9.689610525210778,0.5393635625,0.01175,0.5550231312393474,0.010810810810810811,4000,AGEP,10
